comment_id,date,civic_content,department,type,website
Ugzi6Ea2HQJod0glA394AaABAg,2025-04-08T12:00:10Z,The condition of pothhole needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgwU-eVXaXmI1wC3XCF4AaABAg,2025-04-08T11:44:24Z,People are facing trouble due to payment. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgySYEz3Y-4sTS3yy9p4AaABAg,2025-04-08T11:08:47Z,Positive changes seen in payment. Thanks team.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
Ugxv_xD9o5tY7kB0vBZ4AaABAg,2025-04-08T10:34:31Z,ಬಿಲ್ has not been working properly. Kindly repair it.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgzxxCQQZRPmWOc0bq94AaABAg,2025-04-08T10:11:26Z,Great response regarding ಬಿಲ್. ಧನ್ಯವಾದಗಳು!,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
Ugy6FhqWJHbLFIEF8Mx4AaABAg,2025-04-08T09:40:32Z,The condition of ತೆರಿಗೆ needs urgent attention.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
Ugw6ct2Jm5xX2WMiQmF4AaABAg,2025-04-08T07:57:23Z,ಬೀದಿ service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgxPYhiDsH3soO_EUbl4AaABAg,2025-04-08T06:35:02Z,Great response regarding tax. ಧನ್ಯವಾದಗಳು!,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgyuyUaMI9KkXbnkxzh4AaABAg,2025-04-08T05:36:37Z,ಸೇತುವೆ service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgybGYi3tvLm2DyJ3DR4AaABAg,2025-04-08T05:18:39Z,The condition of street needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgzXh-7YjVyYfRFW2CR4AaABAg,2025-04-07T21:13:36Z,The condition of bridge needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgyZkK9mzzUw43ovl9t4AaABAg,2025-04-07T16:33:40Z,payment service handled very well. Appreciated.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgzQkOYIZPGTlgzESD94AaABAg,2025-04-07T16:16:06Z,property problem is causing inconvenience. Request quick action.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
Ugz94XgE3HbbsPwU4Hl4AaABAg,2025-04-07T14:58:29Z,ಬಿಲ್ problem is causing inconvenience. Request quick action.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
Ugwmhuyzr9AUf5S16X54AaABAg,2025-04-07T14:17:55Z,The condition of ಬೀದಿ needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
Ugz-m9NE7IsACTU2e4Z4AaABAg,2025-04-07T14:04:30Z,Good improvement in ಬೀದಿ. Thank you!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgzADYz9ePWLTQ7X3lx4AaABAg,2025-04-07T13:31:43Z,Positive changes seen in ಸೇತುವೆ. Thanks team.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgzoEXgJvGo00-cJWDd4AaABAg,2025-04-07T11:50:44Z,ರಸ್ತೆ problem is causing inconvenience. Request quick action.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgwAoWuN0M0j9tU9CXJ4AaABAg,2025-04-07T11:32:49Z,People are facing trouble due to payment. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgyP07mROjIUoba4S9V4AaABAg,2025-04-07T09:08:14Z,Good improvement in property. Thank you!,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgzKODCywGIfTXuPzSZ4AaABAg,2025-04-07T09:00:54Z,Good improvement in water. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
Ugxnh79hatVdcSvOblp4AaABAg,2025-04-07T08:13:36Z,ಬಿಲ್ service handled very well. Appreciated.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgyKLJXmAP2cXcB-lx94AaABAg,2025-04-07T05:37:03Z,People are facing trouble due to road. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgxC7JraamS7Ob89cpp4AaABAg,2025-04-07T04:27:58Z,There is an issue with payment. Please fix it soon.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgzvQ0wqrha5tBuD8TJ4AaABAg,2025-04-07T04:17:18Z,road service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgxvhdiC0btEtKtuDaR4AaABAg,2025-04-07T04:04:41Z,Positive changes seen in pothhole. Thanks team.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgzjuflqDjQiyd9Npzx4AaABAg,2025-04-07T02:47:32Z,Positive changes seen in ಬೀದಿ ದೀಪ. Thanks team.,Electrical,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgxJUOwiw-TMYHLbyRJ4AaABAg,2025-04-07T02:42:38Z,People are facing trouble due to tax. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgxxDUOSC-6GDeJ45W14AaABAg,2025-04-06T13:38:27Z,People are facing trouble due to ನೀರು. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Water Supply,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgwthbGvlsAkLXxINOJ4AaABAg,2025-04-06T13:12:51Z,Happy with the recent work on ತೆರಿಗೆ. Keep going.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgzJlhQh7FAJSaDS-oR4AaABAg,2025-04-06T10:41:50Z,People are facing trouble due to payment. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgyT8-XCDC_KJXkznup4AaABAg,2025-04-06T08:57:33Z,People are facing trouble due to trash. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
Ugwea7wHSgug5vb4uE54AaABAg,2025-04-06T08:57:11Z,There is an issue with pothhole. Please fix it soon.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgwdPiS8ZQZLizihM094AaABAg,2025-04-05T17:42:27Z,Happy with the recent work on street. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
Ugw3vxDJ9ZZdXOrugV54AaABAg,2025-04-05T17:29:20Z,The condition of street needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgwR72Yr-UtwMwuNd8d4AaABAg,2025-04-05T16:27:57Z,Good improvement in road. Thank you!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgwMYTl9ciCASNeKDQJ4AaABAg,2025-04-05T16:24:29Z,People are facing trouble due to road. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgxpmoqmL4Nk4zsFB7d4AaABAg,2025-04-05T16:12:04Z,Happy with the recent work on tax. Keep going.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
Ugzoyr9VlUqSJGQVJtl4AaABAg,2025-04-05T11:34:23Z,Positive changes seen in property. Thanks team.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgxTgKK4tjTTfZYWjzB4AaABAg,2025-04-05T08:28:51Z,Happy with the recent work on payment. Keep going.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgzLyNn1nhAuWfTjmuJ4AaABAg,2025-04-05T05:19:11Z,People are facing trouble due to payment. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgzoWgcrrzq4dmHCZ4h4AaABAg,2025-04-05T04:45:42Z,The condition of ಸೇತುವೆ needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
Ugy3YmXpgz2L58YqWiN4AaABAg,2025-04-05T04:09:12Z,Happy with the recent work on ಬೀದಿ. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
Ugxz_pJBh4aE8AfmAT14AaABAg,2025-04-04T17:23:29Z,bridge has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgwUZj_OwE-pZrWy_fN4AaABAg,2025-04-04T16:27:25Z,ಬೀದಿ has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgzD3jep0p4PXWXbo794AaABAg,2025-04-04T12:43:56Z,Happy with the recent work on bill. Keep going.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgxkIHIOBiSdc-jnsGJ4AaABAg,2025-04-04T11:40:54Z,Good improvement in supply. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
Ugz_N6sMuDJzz61Gj7R4AaABAg,2025-04-04T11:30:46Z,pothhole service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgxzlOSuQ-tN5RnbIvV4AaABAg,2025-04-04T11:25:48Z,ರಸ್ತೆ service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgynUXZeyEdjhYvp7qp4AaABAg,2025-04-04T10:49:15Z,There is an issue with ಸರಬರಾಜು. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
UgxrZTE5S-DJV04WO0J4AaABAg,2025-04-04T08:03:28Z,Positive changes seen in ರಸ್ತೆ. Thanks team.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgxOMbsBvVXEgbc1pHB4AaABAg,2025-04-04T05:30:09Z,Great response regarding road. ಧನ್ಯವಾದಗಳು!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgyiYE_WypqNvT3xBnN4AaABAg,2025-04-04T02:12:24Z,street service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgwyhNkkpdUk_JE6ua94AaABAg,2025-04-04T02:02:48Z,Positive changes seen in ಬಿಲ್. Thanks team.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgxE8WyLKaIfGYDNaeJ4AaABAg,2025-04-03T16:48:08Z,Positive changes seen in streetlight. Thanks team.,Electrical,Feedback,https://www.youtube.com/watch?v=anW9fCBobug
UgxPxUI8TArFSEmVX8d4AaABAg,2025-04-03T12:20:43Z,There is an issue with bridge. Please fix it soon.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=anW9fCBobug
Ugz2e62ZU-2lzggdzlJ4AaABAg,2025-10-13T11:46:17Z,ತೆರಿಗೆ problem is causing inconvenience. Request quick action.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=PXCbFo8WbbQ
UgwrUGV1cGMOrfmDl1F4AaABAg,2024-12-30T11:38:12Z,Happy with the recent work on bill. Keep going.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=9ZE7eg13TpI
UgwWpLVU_sQUWyvHKiR4AaABAg,2023-01-08T14:01:34Z,Good improvement in tax. Thank you!,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=9ZE7eg13TpI
UgwH7zVAsKRmo-xgbCV4AaABAg,2018-06-29T04:00:33Z,The condition of ತೆರಿಗೆ needs urgent attention.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=6TSir0pUQbs
Ugwog10jFTdE06H_Edl4AaABAg,2025-10-21T15:36:41Z,Good improvement in property. Thank you!,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=MO76RHFzvVw
UgxQfNem9BMIDvqyUSF4AaABAg,2022-07-18T15:53:46Z,Happy with the recent work on ಬಿಲ್. Keep going.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=ua7Am3u6fJI
Ugxn2WhmD-MhFEtCDAt4AaABAg,2022-03-10T08:49:23Z,Happy with the recent work on ತೆರಿಗೆ. Keep going.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=ua7Am3u6fJI
UgxrBw2IzAX_kV2diIp4AaABAg,2025-04-06T06:40:03Z,Good improvement in ತೆರಿಗೆ. Thank you!,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=ygmPxTbkPgc
Ugw3glDuFnBBpuGOTXF4AaABAg,2024-10-21T10:42:56Z,ತೆರಿಗೆ service handled very well. Appreciated.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=ygmPxTbkPgc
UgzWrIhCzlO_Lz_E_gR4AaABAg,2024-05-29T04:52:18Z,payment service handled very well. Appreciated.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=ygmPxTbkPgc
Ugzq9ydP4V8dHAU08up4AaABAg,2024-04-08T10:11:48Z,Good improvement in property. Thank you!,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=ygmPxTbkPgc
UgyACDCtIu0VG0Ya9j54AaABAg,2023-07-26T14:20:20Z,ರಸ್ತೆ has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=ygmPxTbkPgc
UgxNV7PJtQe8pfxCz5h4AaABAg,2023-06-26T10:21:28Z,Positive changes seen in bill. Thanks team.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=ygmPxTbkPgc
Ugw_61RHGsWISNW7Nmt4AaABAg,2025-07-30T10:19:05Z,payment problem is causing inconvenience. Request quick action.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=ElqPc2nsMIA
UgxmGEkM8nSN2JHrsSp4AaABAg,2025-11-12T10:26:57Z,water problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgzW6m4DnQv9XZ9yirB4AaABAg,2025-07-25T06:55:13Z,pothhole has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgyHeDR9oqmGuSaIKHh4AaABAg,2024-12-04T05:37:47Z,trash has not been working properly. Kindly repair it.,Sanitation,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgxaglbPK_NC7fPoWNt4AaABAg,2024-10-21T11:59:16Z,cleaning service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgwbqMbuzXqBUvnzSvt4AaABAg,2024-09-20T06:48:48Z,street has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgwJEOxWkeBifpPBPmZ4AaABAg,2024-09-04T09:00:56Z,Happy with the recent work on pothhole. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgxZWYpvl-4oD9ERZHF4AaABAg,2024-08-15T18:53:29Z,The condition of ನೀರು needs urgent attention.,Water Supply,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgwyPYIL2Cbhylk4VXF4AaABAg,2024-08-14T21:49:04Z,Great response regarding ಸೇತುವೆ. ಧನ್ಯವಾದಗಳು!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=yRyu-MwQBoc
Ugxa5jrTlVsHENShNnp4AaABAg,2024-07-19T18:12:49Z,road has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgwbGqUM7vPu0tUcUCd4AaABAg,2024-06-25T08:20:35Z,There is an issue with garbage. Please fix it soon.,Sanitation,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgzcGfCq-TlrgfZP7JN4AaABAg,2024-06-23T13:44:58Z,ಸರಬರಾಜು problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
Ugzfjj4FGcufCLon_PB4AaABAg,2024-06-20T12:44:30Z,The condition of water needs urgent attention.,Water Supply,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgwTXWrwVKgG67BVMPF4AaABAg,2024-05-12T09:59:56Z,supply has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgyH71x_byeG1OW5XDt4AaABAg,2024-03-30T21:31:03Z,water service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgzygZY6kJPhGWdvEM14AaABAg,2024-03-21T06:35:54Z,Good improvement in trash. Thank you!,Sanitation,Feedback,https://www.youtube.com/watch?v=yRyu-MwQBoc
Ugy6mp3yw_ZynGlDdC94AaABAg,2024-01-24T05:35:35Z,pothhole has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
Ugxaf8e_ZcwP-H2bQ8V4AaABAg,2024-01-10T11:34:03Z,The condition of drainage needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
Ugwf5CzE3uwqKBAkcXp4AaABAg,2023-12-28T12:01:16Z,ಬಿಲ್ has not been working properly. Kindly repair it.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgxmaoH6TMYgTm1QGF54AaABAg,2023-10-06T12:00:11Z,Happy with the recent work on ಬೀದಿ. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgzIZLP7J9DVTmby-eZ4AaABAg,2023-09-25T13:44:51Z,ಬೀದಿ has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
Ugw2eaf3q18NB40V9vR4AaABAg,2023-09-02T07:38:48Z,People are facing trouble due to ಸೇತುವೆ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgyekA9pT4dLu10a_9J4AaABAg,2023-07-06T01:40:58Z,In our area a streetlight pole has fallen on the road. Please remove it and install a new lamp.,Electrical,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
Ugy0wW8vw4M0tPJM33t4AaABAg,2023-05-22T15:27:12Z,The condition of pothhole needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
Ugzxbt8y3n4cWKyuxid4AaABAg,2023-05-10T15:18:04Z,cleaning has not been working properly. Kindly repair it.,Sanitation,Complaint,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgzPOH_HalF8K4flIPV4AaABAg,2023-03-22T11:38:47Z,drinking service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=yRyu-MwQBoc
Ugya9yHTYV-nOmrxuUd4AaABAg,2023-02-17T06:07:20Z,Great response regarding pollution. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=yRyu-MwQBoc
UgwEbUA0q4TA4CXaDJJ4AaABAg,2024-03-17T05:21:30Z,The condition of ಬೀದಿ ದೀಪ needs urgent attention.,Electrical,Complaint,https://www.youtube.com/watch?v=n5VNS4SfGW8
Ugxr-E4RLR7iyhaphr94AaABAg,2023-11-08T16:29:59Z,People are facing trouble due to bill. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=n5VNS4SfGW8
Ugxg165yhFrq4Nj4Lfh4AaABAg,2025-01-13T13:47:19Z,Great response regarding ಸೇತುವೆ. ಧನ್ಯವಾದಗಳು!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=TjS6S3zK-nI
UgwYpo2KGfix5C5tLx94AaABAg,2024-12-06T01:19:27Z,There is an issue with ಬೀದಿ. Please fix it soon.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=TjS6S3zK-nI
Ugx-hz6pmFQky6P2qPF4AaABAg,2025-11-24T08:10:30Z,The condition of ನೀರು needs urgent attention.,Water Supply,Complaint,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgxK4hS1z6VdVUbEAOB4AaABAg,2025-10-28T03:42:07Z,Great response regarding supply. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgxEaVPCuOKtMWE--z54AaABAg,2025-09-23T03:11:20Z,drinking service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgxkKpHTRHBo7h3JCgZ4AaABAg,2025-09-13T14:44:46Z,Great response regarding supply. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgzUPsOnHJnBC7ToFT94AaABAg,2025-09-11T08:19:27Z,ನೀರು problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgwNgYnDoCNPuo37FJ14AaABAg,2025-07-22T12:42:13Z,Positive changes seen in drinking. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
Ugw9mhGGgts6B0L22pN4AaABAg,2025-05-30T02:44:30Z,Good improvement in ನೀರು. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
Ugw8CF1yDJAWCrRjpdd4AaABAg,2025-05-28T06:10:36Z,Good improvement in ಆರೋಗ್ಯ. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
Ugyc3AqENFUh0RDjRRl4AaABAg,2025-05-26T09:52:34Z,water service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
Ugx4__0jluWdYOvS3kl4AaABAg,2025-05-05T02:57:36Z,Happy with the recent work on ಸರಬರಾಜು. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgwGH8McnrsNx-_KgTp4AaABAg,2025-04-17T00:45:01Z,Good improvement in ಸರಬರಾಜು. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgwgHiW6kVyOb6xcPoB4AaABAg,2025-04-06T10:02:30Z,Good improvement in supply. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgwGFX24r2Bfh_MEQzZ4AaABAg,2025-03-21T10:48:25Z,Good improvement in water. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgzWLcAD-ErL2zTVAp54AaABAg,2025-03-16T18:59:44Z,drinking service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgwBK9S3jQpVAS55I4t4AaABAg,2025-03-13T07:14:26Z,water problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgyI6AV2eOwShH1RRNl4AaABAg,2024-12-13T05:35:18Z,drinking has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgyeqNtjGsyq4AjQplt4AaABAg,2024-11-10T12:18:25Z,The condition of supply needs urgent attention.,Water Supply,Complaint,https://www.youtube.com/watch?v=GFtSd8jqTG0
Ugwqmw14308fD0wUgMV4AaABAg,2024-11-09T13:26:06Z,Positive changes seen in supply. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
Ugy1vspbg6YqvHJNf9N4AaABAg,2024-11-07T21:33:45Z,ನೀರು problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgxbOhRP6Tc8oIzDvsZ4AaABAg,2024-10-23T19:53:51Z,Great response regarding drinking. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
Ugx6ccwCH5c7UgprAm54AaABAg,2024-10-14T23:32:43Z,Positive changes seen in water. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgzsNtoB18xtbjwx0jd4AaABAg,2024-10-04T09:42:39Z,Great response regarding water. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgzHblOCpeRWXBA_rPN4AaABAg,2024-09-29T04:17:23Z,water problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=GFtSd8jqTG0
Ugzbfst0KBtJuC87Ac94AaABAg,2024-09-28T10:53:52Z,Happy with the recent work on supply. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
UgzFnE_nVnY6PU-esyt4AaABAg,2024-09-26T19:21:47Z,Great response regarding ಸರಬರಾಜು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
Ugz-byln50hPqZZwZ5Z4AaABAg,2024-09-20T11:40:14Z,Happy with the recent work on ಸರಬರಾಜು. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=GFtSd8jqTG0
